problem,num_nodes,num_edges,traffic_seed,scale_factor,tm_model,num_commodities,total_demand,algo,num_paths,edge_disjoint,dist_metric,objective,obj_val,runtime
TataNld.graphml,145,372,1017681749,8.0,bimodal,20880,8066.202214975441,path_formulation,4,True,inv-cap,mcf,1.0,0.9678130149841309
TataNld.graphml,145,372,1309535783,64.0,bimodal,20880,64679.245818147,path_formulation,4,True,inv-cap,mcf,0.21353038035073335,5.668424844741821
TataNld.graphml,145,372,1204130927,2.0,bimodal,20880,1975.4029219286533,path_formulation,4,True,inv-cap,mcf,1.0,0.1667938232421875
TataNld.graphml,145,372,1049066647,1.0,poisson,10517,24677.98828125,path_formulation,4,True,inv-cap,mcf,1.0,0.10023307800292969
TataNld.graphml,145,372,1019158999,128.0,poisson,10507,3158806.25,path_formulation,4,True,inv-cap,mcf,0.07982678904429404,2.2329800128936768
TataNld.graphml,145,372,1300591861,2.0,poisson,10569,49356.3359375,path_formulation,4,True,inv-cap,mcf,1.0,0.320634126663208
TataNld.graphml,145,372,1338487316,8.0,poisson,10516,197423.4375,path_formulation,4,True,inv-cap,mcf,1.0,0.355557918548584
TataNld.graphml,145,372,1222029913,64.0,poisson,10520,1579402.875,path_formulation,4,True,inv-cap,mcf,0.15965122628574324,2.1645970344543457
TataNld.graphml,145,372,112056917,32.0,poisson,10521,789695.25,path_formulation,4,True,inv-cap,mcf,0.3193201985652239,1.868480920791626
TataNld.graphml,145,372,1038492235,4.0,poisson,10519,98712.328125,path_formulation,4,True,inv-cap,mcf,1.0,0.35757899284362793
TataNld.graphml,145,372,1062186554,16.0,poisson,10496,394851.71875,path_formulation,4,True,inv-cap,mcf,0.6386472031748661,1.6645359992980957
TataNld.graphml,145,372,11863330,16.0,poisson,20880,24329.310546875,path_formulation,4,True,inv-cap,mcf,0.874083220112253,5.450592041015625
TataNld.graphml,145,372,1239489459,64.0,poisson,20880,97342.5390625,path_formulation,4,True,inv-cap,mcf,0.21827815258790928,5.506698131561279
TataNld.graphml,145,372,2125639104,8.0,poisson,20880,12171.06640625,path_formulation,4,True,inv-cap,mcf,1.0,1.0788819789886475
TataNld.graphml,145,372,1124114946,1.0,poisson,20880,1520.863037109375,path_formulation,4,True,inv-cap,mcf,1.0,0.16721701622009277
TataNld.graphml,145,372,1087312007,4.0,poisson,20880,6079.85205078125,path_formulation,4,True,inv-cap,mcf,1.0,0.1869490146636963
TataNld.graphml,145,372,1275811472,2.0,poisson,20880,3041.6904296875,path_formulation,4,True,inv-cap,mcf,1.0,0.1533830165863037
TataNld.graphml,145,372,1486650207,32.0,poisson,20880,48639.75390625,path_formulation,4,True,inv-cap,mcf,0.43685883452984914,5.691197156906128
TataNld.graphml,145,372,1708951837,128.0,poisson,20880,194653.53125,path_formulation,4,True,inv-cap,mcf,0.1091346579924477,6.00830602645874
Deltacom.graphml,113,322,1235742531,64.0,uniform,12656,101758.09375,path_formulation,4,True,inv-cap,mcf,0.15885866057022116,2.4344890117645264
Deltacom.graphml,113,322,1107844858,32.0,uniform,12656,50566.5078125,path_formulation,4,True,inv-cap,mcf,0.3209953181381119,2.2239511013031006
Deltacom.graphml,113,322,1509562651,16.0,uniform,12656,25490.234375,path_formulation,4,True,inv-cap,mcf,0.6380327853949218,1.8610990047454834
Deltacom.graphml,113,322,1471177732,1.0,uniform,12656,1585.187744140625,path_formulation,4,True,inv-cap,mcf,1.0,0.12105298042297363
Deltacom.graphml,113,322,1535944641,4.0,uniform,12656,6281.24853515625,path_formulation,4,True,inv-cap,mcf,1.0,0.1458280086517334
Deltacom.graphml,113,322,1467551461,2.0,uniform,12656,3155.6533203125,path_formulation,4,True,inv-cap,mcf,1.0,0.11557984352111816
Deltacom.graphml,113,322,1596676538,128.0,uniform,12656,202529.640625,path_formulation,4,True,inv-cap,mcf,0.07915392268987045,1.9662671089172363
Deltacom.graphml,113,322,1828247016,8.0,uniform,12656,12666.060546875,path_formulation,4,True,inv-cap,mcf,1.0,0.5346729755401611
Deltacom.graphml,113,322,1268341991,1.0,gravity,12656,1505.446044921875,path_formulation,4,True,inv-cap,mcf,1.0,0.08893990516662598
Deltacom.graphml,113,322,119644466,16.0,gravity,12656,23933.35546875,path_formulation,4,True,inv-cap,mcf,0.7608616820665385,2.3410890102386475
Deltacom.graphml,113,322,13036757,8.0,gravity,12656,12014.005859375,path_formulation,4,True,inv-cap,mcf,1.0,0.5248758792877197
Deltacom.graphml,113,322,12790396,128.0,gravity,12655,191986.34375,path_formulation,4,True,inv-cap,mcf,0.09466996605616385,2.384752035140991
Deltacom.graphml,113,322,1668474457,4.0,gravity,12656,5999.7724609375,path_formulation,4,True,inv-cap,mcf,1.0,0.2547931671142578
Deltacom.graphml,113,322,1307039078,64.0,gravity,12655,95856.8125,path_formulation,4,True,inv-cap,mcf,0.18982090677034133,2.161190986633301
Deltacom.graphml,113,322,128300277,2.0,gravity,12655,3004.921875,path_formulation,4,True,inv-cap,mcf,1.0,0.09563708305358887
Deltacom.graphml,113,322,168131741,32.0,gravity,12653,47866.3125,path_formulation,4,True,inv-cap,mcf,0.3792937312172463,2.157222032546997
Deltacom.graphml,113,322,1157010964,4.0,bimodal,12656,6359.151693888256,path_formulation,4,True,inv-cap,mcf,1.0,0.1750640869140625
Deltacom.graphml,113,322,1201910222,2.0,bimodal,12656,3126.4234053533005,path_formulation,4,True,inv-cap,mcf,1.0,0.08271598815917969
Deltacom.graphml,113,322,1582808391,1.0,bimodal,12656,1554.41136000727,path_formulation,4,True,inv-cap,mcf,1.0,0.08398890495300293
Deltacom.graphml,113,322,1473778793,32.0,bimodal,12656,51130.50506019155,path_formulation,4,True,inv-cap,mcf,0.3086634503656146,1.7930519580841064
Deltacom.graphml,113,322,1000318304,64.0,bimodal,12656,100842.24627619208,path_formulation,4,True,inv-cap,mcf,0.1619982409872526,2.096830129623413
Deltacom.graphml,113,322,1058893479,8.0,bimodal,12656,12596.714231487778,path_formulation,4,True,inv-cap,mcf,1.0,0.48980283737182617
Deltacom.graphml,113,322,1219815966,16.0,bimodal,12656,25119.072665725093,path_formulation,4,True,inv-cap,mcf,0.6362128197170717,1.8853609561920166
Deltacom.graphml,113,322,1078738964,128.0,bimodal,12656,202661.07984219128,path_formulation,4,True,inv-cap,mcf,0.07957339553097606,1.8681190013885498
Deltacom.graphml,113,322,1021894572,2.0,poisson,6446,40749.41015625,path_formulation,4,True,inv-cap,mcf,1.0,0.204118013381958
Deltacom.graphml,113,322,1685565187,32.0,poisson,6390,652041.5625,path_formulation,4,True,inv-cap,mcf,0.29879018555749864,0.7994029521942139
Deltacom.graphml,113,322,1585509162,8.0,poisson,6395,163011.0,path_formulation,4,True,inv-cap,mcf,1.0,0.20126104354858398
Deltacom.graphml,113,322,12186945,4.0,poisson,6395,81507.5703125,path_formulation,4,True,inv-cap,mcf,1.0,0.20402097702026367
Deltacom.graphml,113,322,1054314477,16.0,poisson,6428,326010.0,path_formulation,4,True,inv-cap,mcf,0.5978608258202004,0.8984580039978027
Deltacom.graphml,113,322,1315123963,128.0,poisson,6406,2607988.5,path_formulation,4,True,inv-cap,mcf,0.07465721534521713,1.2173938751220703
Deltacom.graphml,113,322,1015885682,1.0,poisson,6399,20379.58203125,path_formulation,4,True,inv-cap,mcf,1.0,0.08290481567382812
Deltacom.graphml,113,322,1144433792,64.0,poisson,6400,1304249.5,path_formulation,4,True,inv-cap,mcf,0.14942554188815982,0.9959418773651123
Deltacom.graphml,113,322,1485723312,1.0,poisson,12656,1822.2861328125,path_formulation,4,True,inv-cap,mcf,1.0,0.1038370132446289
Deltacom.graphml,113,322,1048517467,4.0,poisson,12656,7291.8232421875,path_formulation,4,True,inv-cap,mcf,1.0,0.20483613014221191
Deltacom.graphml,113,322,1168556047,16.0,poisson,12656,29171.486328125,path_formulation,4,True,inv-cap,mcf,0.7024040007879554,1.5952208042144775
Deltacom.graphml,113,322,1035695445,128.0,poisson,12656,233348.8125,path_formulation,4,True,inv-cap,mcf,0.08790119902641892,1.6554429531097412
Deltacom.graphml,113,322,1336782856,32.0,poisson,12656,58324.25390625,path_formulation,4,True,inv-cap,mcf,0.3512597540360919,1.9177258014678955
Deltacom.graphml,113,322,1200184678,64.0,poisson,12656,116771.25,path_formulation,4,True,inv-cap,mcf,0.17552772557790286,1.9006659984588623
Deltacom.graphml,113,322,1091150716,2.0,poisson,12656,3646.769287109375,path_formulation,4,True,inv-cap,mcf,1.0,0.0942080020904541
Deltacom.graphml,113,322,1708264619,8.0,poisson,12656,14581.267578125,path_formulation,4,True,inv-cap,mcf,1.0,0.49164700508117676
DialtelecomCz.graphml,138,302,1169234340,2.0,uniform,18906,2369.26025390625,path_formulation,4,True,inv-cap,mcf,1.0,0.17899107933044434
DialtelecomCz.graphml,138,302,2142784852,1.0,uniform,18906,1183.9808349609375,path_formulation,4,True,inv-cap,mcf,1.0,0.1485891342163086
DialtelecomCz.graphml,138,302,1229573524,16.0,uniform,18906,19078.55078125,path_formulation,4,True,inv-cap,mcf,0.4699983266151316,3.3838438987731934
DialtelecomCz.graphml,138,302,1008998022,32.0,uniform,18906,37967.03515625,path_formulation,4,True,inv-cap,mcf,0.23712555392806242,3.801772117614746
DialtelecomCz.graphml,138,302,1484642106,4.0,uniform,18906,4705.4443359375,path_formulation,4,True,inv-cap,mcf,1.0,0.7564659118652344
DialtelecomCz.graphml,138,302,1228006900,128.0,uniform,18906,151090.203125,path_formulation,4,True,inv-cap,mcf,0.059404505020582296,3.7572290897369385
DialtelecomCz.graphml,138,302,1101826499,8.0,uniform,18906,9487.8837890625,path_formulation,4,True,inv-cap,mcf,0.9506036729040247,2.972381830215454
DialtelecomCz.graphml,138,302,1202575377,64.0,uniform,18906,76293.96875,path_formulation,4,True,inv-cap,mcf,0.11784596290972611,3.54524302482605
DialtelecomCz.graphml,138,302,1185012436,64.0,gravity,18906,73671.375,path_formulation,4,True,inv-cap,mcf,0.1329410246295502,3.7651801109313965
DialtelecomCz.graphml,138,302,1374272211,2.0,gravity,18906,2301.09716796875,path_formulation,4,True,inv-cap,mcf,1.0,0.2111830711364746
DialtelecomCz.graphml,138,302,1177303366,8.0,gravity,18904,9200.62890625,path_formulation,4,True,inv-cap,mcf,1.0,1.970686912536621
DialtelecomCz.graphml,138,302,1200931432,32.0,gravity,18905,36761.01953125,path_formulation,4,True,inv-cap,mcf,0.2668065653880846,3.7901089191436768
DialtelecomCz.graphml,138,302,1064113957,16.0,gravity,18906,18393.42578125,path_formulation,4,True,inv-cap,mcf,0.533050081131199,3.7042269706726074
DialtelecomCz.graphml,138,302,1536565063,1.0,gravity,18906,1148.716552734375,path_formulation,4,True,inv-cap,mcf,1.0,0.18214893341064453
DialtelecomCz.graphml,138,302,2043794026,4.0,gravity,18906,4604.12353515625,path_formulation,4,True,inv-cap,mcf,1.0,0.8286499977111816
DialtelecomCz.graphml,138,302,1288319454,128.0,gravity,18905,146918.140625,path_formulation,4,True,inv-cap,mcf,0.06670761870402793,3.5888781547546387
DialtelecomCz.graphml,138,302,212501171,1.0,bimodal,18906,1148.9505410207007,path_formulation,4,True,inv-cap,mcf,1.0,0.1535019874572754
DialtelecomCz.graphml,138,302,1266913659,16.0,bimodal,18906,18223.756284057145,path_formulation,4,True,inv-cap,mcf,0.49325363366268976,3.4573299884796143
DialtelecomCz.graphml,138,302,106656585,64.0,bimodal,18906,72987.37374576199,path_formulation,4,True,inv-cap,mcf,0.12176767569500793,3.5457370281219482
DialtelecomCz.graphml,138,302,1285236361,128.0,bimodal,18906,145703.54946581856,path_formulation,4,True,inv-cap,mcf,0.05997848548111472,3.359797954559326
DialtelecomCz.graphml,138,302,1049785255,4.0,bimodal,18906,4512.092544956264,path_formulation,4,True,inv-cap,mcf,1.0,0.7616560459136963
DialtelecomCz.graphml,138,302,1038467044,8.0,bimodal,18906,9102.431734980777,path_formulation,4,True,inv-cap,mcf,0.9831311457839865,3.1248550415039062
DialtelecomCz.graphml,138,302,1180553795,2.0,bimodal,18906,2271.3472503219423,path_formulation,4,True,inv-cap,mcf,1.0,0.14898109436035156
DialtelecomCz.graphml,138,302,1509911122,32.0,bimodal,18906,36495.78169278174,path_formulation,4,True,inv-cap,mcf,0.2509195022863258,3.5742621421813965
DialtelecomCz.graphml,138,302,1700967992,1.0,poisson,9544,21077.79296875,path_formulation,4,True,inv-cap,mcf,1.0,0.4182400703430176
DialtelecomCz.graphml,138,302,1529720562,128.0,poisson,9561,2697957.5,path_formulation,4,True,inv-cap,mcf,0.07748206241654224,2.225903034210205
DialtelecomCz.graphml,138,302,1101444395,16.0,poisson,9522,337244.6875,path_formulation,4,True,inv-cap,mcf,0.6198560260006544,1.3388850688934326
DialtelecomCz.graphml,138,302,2066203998,64.0,poisson,9532,1348978.75,path_formulation,4,True,inv-cap,mcf,0.15496426683290732,1.903611183166504
DialtelecomCz.graphml,138,302,1033313530,32.0,poisson,9576,674489.375,path_formulation,4,True,inv-cap,mcf,0.30992822251186614,1.3479440212249756
DialtelecomCz.graphml,138,302,1274978453,2.0,poisson,9545,42155.58203125,path_formulation,4,True,inv-cap,mcf,1.0,0.528285026550293
DialtelecomCz.graphml,138,302,1033170170,8.0,poisson,9545,168622.34375,path_formulation,4,True,inv-cap,mcf,1.0,0.5214440822601318
DialtelecomCz.graphml,138,302,1003544367,4.0,poisson,9565,84311.1796875,path_formulation,4,True,inv-cap,mcf,1.0,0.5422379970550537
DialtelecomCz.graphml,138,302,1729695939,2.0,poisson,18906,3322.7392578125,path_formulation,4,True,inv-cap,mcf,1.0,0.1470019817352295
DialtelecomCz.graphml,138,302,143002740,16.0,poisson,18906,26567.6484375,path_formulation,4,True,inv-cap,mcf,0.5297698640322729,3.8268020153045654
DialtelecomCz.graphml,138,302,1249101529,8.0,poisson,18906,13288.6962890625,path_formulation,4,True,inv-cap,mcf,1.0,2.140428066253662
DialtelecomCz.graphml,138,302,1165451306,64.0,poisson,18906,106310.9375,path_formulation,4,True,inv-cap,mcf,0.13250941514014755,3.7084670066833496
DialtelecomCz.graphml,138,302,1226323835,1.0,poisson,18906,1661.5294189453125,path_formulation,4,True,inv-cap,mcf,1.0,0.1586921215057373
DialtelecomCz.graphml,138,302,1211034344,128.0,poisson,18906,212500.671875,path_formulation,4,True,inv-cap,mcf,0.0662887961866054,3.596385955810547
DialtelecomCz.graphml,138,302,1228027199,4.0,poisson,18906,6641.31787109375,path_formulation,4,True,inv-cap,mcf,1.0,1.0740940570831299
DialtelecomCz.graphml,138,302,1171717505,32.0,poisson,18906,53153.5234375,path_formulation,4,True,inv-cap,mcf,0.26485252022780587,3.775912046432495
Kdl.graphml,754,1790,1575403736,4.0,uniform,567762,5679.79150390625,path_formulation,4,True,inv-cap,mcf,1.0,78.16183114051819
Kdl.graphml,754,1790,1254830520,64.0,uniform,567762,90823.15625,path_formulation,4,True,inv-cap,mcf,0.19262315333781566,11172.99955701828
Kdl.graphml,754,1790,1343416768,2.0,uniform,567762,2841.005126953125,path_formulation,4,True,inv-cap,mcf,1.0,14.248368978500366
Kdl.graphml,754,1790,1569901949,128.0,uniform,567762,181588.390625,path_formulation,4,True,inv-cap,mcf,0.09630655757473605,6803.52880191803
Kdl.graphml,754,1790,1192452225,1.0,uniform,567762,1418.2476806640625,path_formulation,4,True,inv-cap,mcf,1.0,15.029575824737549
Kdl.graphml,754,1790,1812227410,16.0,uniform,567762,22726.798828125,path_formulation,4,True,inv-cap,mcf,0.7692199102119686,6911.149709939957
Kdl.graphml,754,1790,1575370101,8.0,uniform,567762,11354.7021484375,path_formulation,4,True,inv-cap,mcf,1.0,808.7537980079651
Kdl.graphml,754,1790,1355898310,32.0,uniform,567762,45376.9921875,path_formulation,4,True,inv-cap,mcf,0.3847315769302561,12106.777157068253
Kdl.graphml,754,1790,102333321,4.0,gravity,567747,6000.41455078125,path_formulation,4,True,inv-cap,mcf,1.0,71.27244901657104
Kdl.graphml,754,1790,1947258216,1.0,gravity,567742,1500.1810302734375,path_formulation,4,True,inv-cap,mcf,1.0,14.850641012191772
Kdl.graphml,754,1790,1710674203,16.0,gravity,567745,24000.064453125,path_formulation,4,True,inv-cap,mcf,0.7321290249515521,7669.8086059093475
Kdl.graphml,754,1790,133885275,32.0,gravity,567739,48011.5078125,path_formulation,4,True,inv-cap,mcf,0.36614881073119987,23049.480757951736
Kdl.graphml,754,1790,1876254433,8.0,gravity,567752,12006.26953125,path_formulation,4,True,inv-cap,mcf,1.0,1048.5457808971405
Kdl.graphml,754,1790,1034240991,128.0,gravity,567744,192036.09375,path_formulation,4,True,inv-cap,mcf,0.09152062055541133,5383.402478933334
Kdl.graphml,754,1790,1640115421,2.0,gravity,567745,2999.551025390625,path_formulation,4,True,inv-cap,mcf,1.0,13.688411951065063
Kdl.graphml,754,1790,1022240448,64.0,gravity,567743,96035.2109375,path_formulation,4,True,inv-cap,mcf,0.1831921214975988,10054.48977804184
Kdl.graphml,754,1790,127569293,1.0,bimodal,567762,1562.3357498833072,path_formulation,4,True,inv-cap,mcf,1.0,14.083178997039795
Kdl.graphml,754,1790,127701462,64.0,bimodal,567762,99694.97252796024,path_formulation,4,True,inv-cap,mcf,0.17492194451575285,9193.893551826477
Kdl.graphml,754,1790,1243366308,2.0,bimodal,567762,3118.8023525312706,path_formulation,4,True,inv-cap,mcf,1.0,12.882818937301636
Kdl.graphml,754,1790,1258490337,128.0,bimodal,567762,199346.79498882618,path_formulation,4,True,inv-cap,mcf,0.08739824324165214,5765.2813148498535
Kdl.graphml,754,1790,2041644917,8.0,bimodal,567762,12476.059602552066,path_formulation,4,True,inv-cap,mcf,1.0,852.3304810523987
Kdl.graphml,754,1790,1238850944,4.0,bimodal,567762,6232.477957459828,path_formulation,4,True,inv-cap,mcf,1.0,78.91394400596619
Kdl.graphml,754,1790,1047347487,16.0,bimodal,567762,24969.015565721344,path_formulation,4,True,inv-cap,mcf,0.6988089066622365,7772.599259853363
Kdl.graphml,754,1790,1062062353,32.0,bimodal,567762,50067.820441241405,path_formulation,4,True,inv-cap,mcf,0.3488516876064099,7941.769731044769
Kdl.graphml,754,1790,1158533055,1.0,poisson,285961,44242.01953125,path_formulation,4,True,inv-cap,mcf,1.0,5.774213075637817
Kdl.graphml,754,1790,1771706265,64.0,poisson,285941,2831489.0,path_formulation,4,True,inv-cap,mcf,0.17045956542326995,322.76858711242676
Kdl.graphml,754,1790,1303852474,128.0,poisson,285909,5662977.5,path_formulation,4,True,inv-cap,mcf,0.08523057757929062,978.0768458843231
Kdl.graphml,754,1790,1021533148,16.0,poisson,285904,707872.125,path_formulation,4,True,inv-cap,mcf,0.6818433603639621,957.3429560661316
Kdl.graphml,754,1790,1067709734,2.0,poisson,285826,88484.03125,path_formulation,4,True,inv-cap,mcf,1.0,61.669475078582764
Kdl.graphml,754,1790,1596242378,4.0,poisson,285970,176968.0,path_formulation,4,True,inv-cap,mcf,1.0,105.47010087966919
Kdl.graphml,754,1790,1036345481,32.0,poisson,285706,1415744.25,path_formulation,4,True,inv-cap,mcf,0.3409223673193474,327.72818994522095
Kdl.graphml,754,1790,112435160,8.0,poisson,286067,353935.90625,path_formulation,4,True,inv-cap,mcf,1.0,154.0677719116211
Kdl.graphml,754,1790,1203873963,2.0,poisson,567762,5882.28857421875,path_formulation,4,True,inv-cap,mcf,1.0,13.921204090118408
Kdl.graphml,754,1790,1123942708,32.0,poisson,567762,94116.71875,path_formulation,4,True,inv-cap,mcf,0.38153201466923714,8664.122236967087
Kdl.graphml,754,1790,1506113288,16.0,poisson,567762,47055.015625,path_formulation,4,True,inv-cap,mcf,0.7631212529909909,6100.233108997345
Kdl.graphml,754,1790,1986708651,128.0,poisson,567762,376456.5,path_formulation,4,True,inv-cap,mcf,0.0953855157801652,3681.7492649555206
Kdl.graphml,754,1790,1228906045,64.0,poisson,567762,188233.828125,path_formulation,4,True,inv-cap,mcf,0.1907718936979982,5046.143424034119
Kdl.graphml,754,1790,1333812558,1.0,poisson,567762,2941.075927734375,path_formulation,4,True,inv-cap,mcf,1.0,14.084926128387451
Kdl.graphml,754,1790,1116586565,4.0,poisson,567762,11763.662109375,path_formulation,4,True,inv-cap,mcf,1.0,79.01558589935303
Kdl.graphml,754,1790,329065179,8.0,poisson,567762,23527.47265625,path_formulation,4,True,inv-cap,mcf,1.0,1261.290587902069
